tag_name,tag_prob,tag_resp,#_in_feedback,prob_threshold
IUEN_v2,0.6646212339401245,0,1,0.75
IUEN_v2,0.041989970952272415,0,2,0.75
IUEN_v2,0.019491232931613922,0,3,0.75
SELECT_AGG_v2,0.7350055575370789,0,1,0.75
SELECT_AGG_v2,0.14306902885437012,0,2,0.75
SELECT_AGG_v2,0.11763913184404375,0,3,0.75
SELECT_AGG_v2,0.0039329519495368,0,4,0.75
WHERE_COL,0.6866823434829712,0,1,0.75
WHERE_COL,0.08601348102092743,0,2,0.75
WHERE_COL,0.06123900040984154,0,3,0.75
WHERE_COL,0.05655834078788757,0,4,0.75
SELECT_AGG_v2,0.6276783347129822,1,1,0.75
SELECT_AGG_v2,0.6011496186256409,1,2,0.75
WHERE_COL,0.44774895906448364,0,3,0.75
WHERE_COL,0.27367475628852844,0,4,0.75
WHERE_COL,0.16784358024597168,1,5,0.75
WHERE_COL,0.07593812048435211,0,6,0.75
WHERE_COL,0.3855889141559601,0,7,0.75
WHERE_COL,0.19249747693538666,0,8,0.75
WHERE_COL,0.0374908410012722,1,9,0.75
WHERE_COL,5.435999992187135e-05,0,10,0.75
SELECT_AGG_v2,0.7422950863838196,1,1,0.75
WHERE_COL,0.5449410676956177,1,2,0.75
SELECT_AGG_v2,0.5847743153572083,0,1,0.75
SELECT_AGG_v2,0.2707115709781647,1,2,0.75
SELECT_AGG_v2,0.14323242008686066,1,3,0.75
SELECT_AGG_v2,0.00047162684495560814,1,4,0.75
WHERE_ROOT_TERM,0.7377246022224426,0,1,0.75
WHERE_ROOT_TERM,0.5583295822143555,0,1,0.75
WHERE_COL,0.4722249209880829,0,1,0.75
WHERE_COL,0.4064238667488098,0,2,0.75
WHERE_COL,0.06776224821805954,0,3,0.75
WHERE_COL,0.03657546266913414,1,4,0.75
SELECT_AGG_v2,0.6113191843032837,0,5,0.75
SELECT_AGG_v2,0.2919851243495941,0,6,0.75
SELECT_AGG_v2,0.09607312083244324,1,7,0.75
SELECT_AGG_v2,0.0005637821159325539,0,8,0.75
SELECT_AGG_v2,0.6796671152114868,0,1,0.75
SELECT_AGG_v2,0.2853786051273346,0,2,0.75
SELECT_AGG_v2,0.03459012135863305,0,3,0.75
SELECT_AGG_v2,0.000330897397361696,0,4,0.75
SELECT_AGG_v2,0.694108247756958,1,1,0.75
SELECT_AGG_v2,0.7113527059555054,1,1,0.75
SELECT_AGG_v2,0.47624704241752625,0,1,0.75
SELECT_AGG_v2,0.25406962633132935,0,2,0.75
SELECT_AGG_v2,0.16608257591724399,1,3,0.75
SELECT_AGG_v2,0.07938404381275178,0,4,0.75
SELECT_AGG_v2,0.5170791149139404,1,5,0.75
SELECT_AGG_v2,0.7319141626358032,0,1,0.75
SELECT_AGG_v2,0.25177696347236633,1,2,0.75
SELECT_AGG_v2,0.016209522262215607,0,3,0.75
SELECT_AGG_v2,9.558885358273983e-05,1,4,0.75
SELECT_AGG_v2,0.5066496729850769,0,1,0.75
SELECT_AGG_v2,0.4036567509174347,1,2,0.75
SELECT_AGG_v2,0.04157747328281402,0,3,0.75
SELECT_AGG_v2,0.03715808317065238,1,4,0.75
SELECT_AGG_v2,0.6618422269821167,1,1,0.75
WHERE_COL,0.684130072593689,0,1,0.75
WHERE_COL,0.31527701020240784,0,2,0.75
WHERE_COL,0.0005499333492480218,0,3,0.75
WHERE_COL,2.3836788386688568e-05,0,4,0.75
WHERE_COL,0.5466623902320862,0,5,0.75
WHERE_COL,0.4518512785434723,0,6,0.75
WHERE_COL,0.0006957435980439186,0,7,0.75
WHERE_COL,0.00022296186944004148,0,8,0.75
SELECT_AGG_v2,0.7496149532003047,0,1,0.75
SELECT_AGG_v2,0.13927863538265228,1,2,0.75
SELECT_AGG_v2,0.5929563240551426,0,3,0.75
SELECT_AGG_v2,0.5886326728728092,1,4,0.75
SELECT_AGG_v2,0.67365962266922,1,1,0.75
SELECT_AGG_v2,0.7177073359489441,1,1,0.75
GROUP_COL,0.5487236380577087,1,1,0.75
SELECT_AGG_v2,0.6106705665588379,1,1,0.75
GROUP_COL,0.6547403335571289,0,1,0.75
GROUP_COL,0.3400280773639679,0,2,0.75
GROUP_COL,0.00520560285076499,0,3,0.75
GROUP_COL,1.9059443729929626e-05,0,4,0.75
GROUP_COL,0.7416408658027649,0,1,0.75
GROUP_COL,0.1509481817483902,0,2,0.75
GROUP_COL,0.1034417673945427,0,3,0.75
GROUP_COL,0.00345287611708045,1,4,0.75
GROUP_COL,0.5700968503952026,0,1,0.75
GROUP_COL,0.4294723570346832,0,2,0.75
GROUP_COL,0.0003815737145487219,0,3,0.75
GROUP_COL,4.598250234266743e-05,0,4,0.75
WHERE_COL,0.5519651770591736,0,1,0.75
WHERE_COL,0.4480346739292145,0,2,0.75
WHERE_COL,1.321637199680481e-07,0,3,0.75
WHERE_COL,1.7087449677433142e-08,0,4,0.75
GROUP_COL,0.7076207995414734,0,5,0.75
GROUP_COL,0.2896828353404999,0,6,0.75
GROUP_COL,0.0026781188789755106,0,7,0.75
GROUP_COL,1.8060070942738093e-05,0,8,0.75
IUEN_v2,0.00019519470515660942,1,9,0.75
WHERE_COL,0.541709303855896,0,1,0.75
WHERE_COL,0.4577966630458832,0,2,0.75
WHERE_COL,0.00010716160613810644,0,3,0.75
WHERE_COL,2.3563819922856055e-05,0,4,0.75
IUEN_v2,0.0373089425265789,1,5,0.75
SELECT_AGG_v2,0.7477113604545593,0,1,0.75
SELECT_AGG_v2,0.2470369637012482,0,2,0.75
SELECT_AGG_v2,0.0044635022059082985,1,3,0.75
SELECT_AGG_v2,0.0005552770453505217,0,4,0.75
WHERE_COL,0.47290030121803284,0,5,0.75
WHERE_COL,0.3895079791545868,0,6,0.75
WHERE_COL,0.1268567144870758,0,7,0.75
WHERE_COL,0.009242325089871883,0,8,0.75
IUEN_v2,0.0025288707111030817,0,9,0.75
IUEN_v2,0.00027899048291146755,0,10,0.75
IUEN_v2,5.439144388219574e-07,1,11,0.75
WHERE_COL,0.5663204789161682,0,12,0.75
WHERE_COL,0.31126827001571655,0,13,0.75
WHERE_COL,0.11721978336572647,0,14,0.75
WHERE_COL,0.004689403343945742,0,15,0.75
SELECT_AGG_v2,0.44455212354660034,1,1,0.75
SELECT_AGG_v2,0.33452147245407104,0,2,0.75
SELECT_AGG_v2,0.279599666595459,0,3,0.75
SELECT_AGG_v2,0.27202367782592773,0,4,0.75
SELECT_AGG_v2,0.04872453212738037,0,5,0.75
SELECT_AGG_v2,0.6698960661888123,0,1,0.75
SELECT_AGG_v2,0.662361680616867,1,2,0.75
SELECT_AGG_v2,0.1373937875032425,1,3,0.75
SELECT_AGG_v2,9.780701657291499e-05,0,4,0.75
SELECT_AGG_v2,0.6862038478223557,1,1,0.75
SELECT_AGG_v2,0.7270438075065613,0,1,0.75
SELECT_AGG_v2,0.26437968015670776,0,2,0.75
SELECT_AGG_v2,0.007317676674574614,1,3,0.75
SELECT_AGG_v2,0.0011230007512494924,0,4,0.75
GROUP_COL,0.60589998960495,1,5,0.75
GROUP_COL,0.6462586522102356,0,1,0.75
GROUP_COL,0.3537067174911499,1,2,0.75
GROUP_COL,3.317149821668863e-05,0,3,0.75
GROUP_COL,1.1915273034901475e-06,0,4,0.75
IUEN_v2,0.6064507961273193,0,1,0.75
IUEN_v2,0.062195029109716415,0,2,0.75
IUEN_v2,0.008922839537262917,0,3,0.75
SELECT_AGG_v2,0.7162057161331177,0,1,0.75
SELECT_AGG_v2,0.24028629064559937,0,2,0.75
SELECT_AGG_v2,0.039785657078027725,0,3,0.75
SELECT_AGG_v2,0.0037179901264607915,0,4,0.75
WHERE_COL,0.43780001997947693,1,1,0.75
WHERE_COL,0.6810551285743713,1,1,0.75
WHERE_COL,0.6786306500434875,0,1,0.75
WHERE_COL,0.3213692903518677,1,2,0.75
WHERE_COL,1.1740755589961793e-10,0,3,0.75
WHERE_COL,1.0992350779615023e-10,0,4,0.75
ORDER_DESC_ASC,0.7008479833602905,0,1,0.75
ORDER_AGG_v2,0.5756094455718994,0,1,0.75
ORDER_AGG_v2,0.4243905544281006,1,2,0.75
ORDER_AGG_v2,4.49089432308369e-09,0,3,0.75
ORDER_AGG_v2,0.004320083047514435,0,4,0.75
ORDER_DESC_ASC,0.7367591261863708,1,5,0.75
WHERE_OP,0.5771077275276184,0,1,0.75
WHERE_OP,0.5916979554756854,0,2,0.75
WHERE_OP,0.06601250916719437,0,3,0.75
WHERE_OP,0.004328978713601828,0,4,0.75
WHERE_COL,0.554574191570282,1,1,0.75
WHERE_OP,0.6779651045799255,0,1,0.75
WHERE_OP,0.31065237522125244,0,2,0.75
WHERE_OP,0.1376472832956559,1,3,0.75
WHERE_OP,0.07776257204841683,0,4,0.75
SELECT_AGG_v2,0.6737853288650513,1,1,0.75
SELECT_AGG_v2,0.31203925609588623,0,1,0.75
SELECT_AGG_v2,0.7184005383248685,0,2,0.75
SELECT_AGG_v2,0.16932411491870877,1,3,0.75
SELECT_AGG_v2,0.11090882867574693,0,4,0.75
WHERE_COL,0.72737717628479,0,5,0.75
WHERE_COL,0.25004762411117554,0,6,0.75
WHERE_COL,0.008197189308702946,0,7,0.75
WHERE_COL,0.00452231802046299,0,8,0.75
SELECT_AGG_v2,0.632712185382843,0,1,0.75
SELECT_AGG_v2,0.2033017128705978,0,2,0.75
SELECT_AGG_v2,0.5749449596404971,0,3,0.75
SELECT_AGG_v2,0.024928141385316852,1,4,0.75
SELECT_AGG_v2,0.5441085696220398,1,1,0.75
WHERE_COL,0.6900539994239807,1,1,0.75
WHERE_OP,0.6042547225952148,1,1,0.75
WHERE_OP,0.504450261592865,0,1,0.75
WHERE_OP,0.6991710085246802,0,2,0.75
WHERE_OP,0.0040386393666267395,0,3,0.75
WHERE_OP,0.00014424891560338438,0,4,0.75
ORDER_AGG_v2,0.693194568157196,1,1,0.75
WHERE_COL,0.5123862028121948,0,1,0.75
WHERE_COL,0.48761293292045593,1,2,0.75
WHERE_COL,8.125884960463736e-07,0,3,0.75
WHERE_COL,1.366721846807195e-07,0,4,0.75
WHERE_COL,0.6131166219711304,0,1,0.75
WHERE_COL,0.38686853647232056,1,2,0.75
WHERE_COL,1.4479427591140848e-05,0,3,0.75
WHERE_COL,2.5759325694707513e-07,0,4,0.75
SELECT_AGG_v2,0.6558051109313965,1,1,0.75
SELECT_AGG_v2,0.6806944012641907,0,1,0.75
SELECT_AGG_v2,0.30722641944885254,1,2,0.75
SELECT_AGG_v2,0.007516563870012758,0,3,0.75
SELECT_AGG_v2,0.003652727697044611,0,4,0.75
WHERE_COL,0.49970585107803345,0,1,0.75
WHERE_COL,0.4588148295879364,0,2,0.75
WHERE_COL,0.04097522795200348,1,3,0.75
WHERE_COL,0.00035554394708015025,0,4,0.75
WHERE_COL,0.458269327878952,1,1,0.75
WHERE_COL,0.5761244893074036,0,1,0.75
WHERE_COL,0.22236205637454987,0,2,0.75
WHERE_COL,0.17436794936656952,0,3,0.75
WHERE_COL,0.026642341166734695,0,4,0.75
IUEN_v2,4.623867880582111e-06,1,5,0.75
WHERE_COL,0.6498990058898926,1,6,0.75
SELECT_AGG_v2,0.5475361347198486,1,1,0.75
SELECT_AGG_v2,0.7283329367637634,1,1,0.75
WHERE_COL,0.6414785981178284,0,2,0.75
WHERE_COL,0.35562294721603394,0,3,0.75
WHERE_COL,0.0014889618614688516,0,4,0.75
WHERE_COL,0.0012964260531589389,0,5,0.75
IUEN_v2,1.0165050298382994e-05,1,6,0.75
SELECT_AGG_v2,0.676332950592041,0,7,0.75
SELECT_AGG_v2,0.22016364336013794,0,8,0.75
SELECT_AGG_v2,0.10265465825796126,1,9,0.75
SELECT_AGG_v2,0.0004640277766156944,0,10,0.75
SELECT_AGG_v2,0.6962046027183533,0,1,0.75
SELECT_AGG_v2,0.23710764944553375,1,2,0.75
SELECT_AGG_v2,0.051568444818258286,0,3,0.75
SELECT_AGG_v2,0.01511730533093214,0,4,0.75
SELECT_AGG_v2,0.42390376329421997,1,1,0.75
WHERE_COL,0.6775496602058411,1,1,0.75
SELECT_AGG_v2,0.5941420197486877,0,1,0.75
SELECT_AGG_v2,0.2842499017715454,1,2,0.75
SELECT_AGG_v2,0.07600434869527815,0,3,0.75
SELECT_AGG_v2,0.010344197973608972,0,4,0.75
SELECT_AGG_v2,0.29717895388603205,0,5,0.75
SELECT_AGG_v2,0.23141682147979736,0,6,0.75
SELECT_AGG_v2,0.15947458148002625,0,7,0.75
SELECT_AGG_v2,0.07005017250776292,0,8,0.75
SELECT_AGG_v2,0.4953080713748932,1,1,0.75
WHERE_OP,0.7030766010284424,0,2,0.75
WHERE_OP,0.26079389452934265,0,3,0.75
WHERE_OP,0.18698292614388334,0,4,0.75
WHERE_OP,0.0007123971008695662,0,5,0.75
SELECT_AGG_v2,0.5826770067214966,1,1,0.75
WHERE_COL,0.6895771026611328,0,2,0.75
WHERE_COL,0.1791066825389862,0,3,0.75
WHERE_COL,0.10343780368566513,0,4,0.75
WHERE_COL,0.023658491671085358,0,5,0.75
IUEN_v2,0.005697786808013916,1,6,0.75
WHERE_COL,0.7360649108886719,0,7,0.75
WHERE_COL,0.17516887187957764,0,8,0.75
WHERE_COL,0.06154144927859306,1,9,0.75
WHERE_COL,0.018329748883843422,0,10,0.75
WHERE_OP,0.6517484188079834,0,1,0.75
WHERE_OP,0.34227243065834045,0,2,0.75
WHERE_OP,0.058584505926159686,0,3,0.75
WHERE_OP,0.0007257867837324739,0,4,0.75
ORDER_DESC_ASC,0.7240162491798401,0,1,0.75
ORDER_DESC_ASC,0.3677549362182617,0,1,0.75
SELECT_AGG_v2,0.5956171751022339,0,1,0.75
SELECT_AGG_v2,0.4043729901313782,1,2,0.75
SELECT_AGG_v2,6.8639137680293035e-06,0,3,0.75
SELECT_AGG_v2,1.8946532236441267e-06,0,4,0.75
SELECT_AGG_v2,0.740058422088623,0,1,0.75
SELECT_AGG_v2,0.09638958424329759,0,2,0.75
SELECT_AGG_v2,0.05849000439047813,0,3,0.75
SELECT_AGG_v2,0.008142676204442976,0,4,0.75
GROUP_COL,0.5099762678146362,0,5,0.75
GROUP_COL,0.4234291911125183,0,6,0.75
GROUP_COL,0.06652458012104034,0,7,0.75
GROUP_COL,6.823610601713881e-05,0,8,0.75
SELECT_AGG_v2,0.6800346374511719,0,1,0.75
SELECT_AGG_v2,0.25822675228118896,1,2,0.75
SELECT_AGG_v2,0.3948517974196399,0,3,0.75
SELECT_AGG_v2,0.019676664844155315,1,4,0.75
SELECT_AGG_v2,0.5452225804328918,0,1,0.75
SELECT_AGG_v2,0.45242977142333984,0,2,0.75
SELECT_AGG_v2,0.0023447112180292598,0,3,0.75
SELECT_AGG_v2,2.39173755289812e-06,0,4,0.75
ORDER_DESC_ASC,0.5616841912269592,0,1,0.75
WHERE_OP,0.4294632077217102,0,1,0.75
WHERE_OP,0.3713691532611847,0,2,0.75
WHERE_OP,0.08054470270872116,0,3,0.75
WHERE_OP,0.03053201735019684,0,4,0.75
WHERE_OP,0.39970651268959045,0,1,0.75
WHERE_OP,0.3907678723335266,0,2,0.75
WHERE_OP,0.06101469695568085,0,3,0.75
WHERE_OP,0.05417133867740631,0,4,0.75
WHERE_COL,0.6284343004226685,0,1,0.75
WHERE_COL,0.27290821075439453,0,2,0.75
WHERE_COL,0.08824370801448822,0,3,0.75
WHERE_COL,0.0060892836190760136,0,4,0.75
SELECT_AGG_v2,0.6043664216995239,1,1,0.75
ORDER_AGG_v2,0.6960639357566833,0,1,0.75
ORDER_AGG_v2,0.2771144211292267,1,2,0.75
ORDER_AGG_v2,0.01805581524968147,0,3,0.75
ORDER_AGG_v2,0.004971599206328394,0,4,0.75
SELECT_AGG_v2,0.44743847846984863,1,1,0.75
WHERE_COL,0.46604523062705994,0,1,0.75
WHERE_COL,0.24606871604919434,0,2,0.75
WHERE_COL,0.19958843290805817,0,3,0.75
WHERE_COL,0.047159794718027115,1,4,0.75
SELECT_AGG_v2,0.6678990125656128,0,1,0.75
SELECT_AGG_v2,0.33119258284568787,1,2,0.75
SELECT_AGG_v2,0.0008964095613919201,0,3,0.75
SELECT_AGG_v2,1.1973420441790956e-05,1,4,0.75
WHERE_COL,0.7185353636741638,0,1,0.75
WHERE_COL,0.23435932397842407,0,2,0.75
WHERE_COL,0.027790052816271782,1,3,0.75
WHERE_COL,0.014251157641410828,0,4,0.75
SELECT_AGG_v2,0.4715835750102997,0,5,0.75
SELECT_AGG_v2,0.450815886259079,0,6,0.75
SELECT_AGG_v2,0.041175715625286095,1,7,0.75
SELECT_AGG_v2,0.025482650846242898,0,8,0.75
WHERE_COL,0.5602882504463196,0,9,0.75
WHERE_COL,0.22020062804222107,1,10,0.75
WHERE_COL,0.13782773911952972,0,11,0.75
WHERE_COL,0.0649309754371643,0,12,0.75
IUEN_v2,0.6588815450668335,1,1,0.75
WHERE_COL,0.44913017749786377,0,1,0.75
WHERE_COL,0.3893861770629883,0,2,0.75
WHERE_COL,0.05549884960055351,0,3,0.75
WHERE_COL,0.05274530127644539,0,4,0.75
WHERE_COL,0.44470494985580444,0,5,0.75
WHERE_COL,0.21399207413196564,0,6,0.75
WHERE_COL,0.20817235112190247,0,7,0.75
WHERE_COL,0.030757123604416847,0,8,0.75
SELECT_AGG_v2,0.7050433158874512,0,1,0.75
SELECT_AGG_v2,0.29494804143905645,1,2,0.75
SELECT_AGG_v2,7.961344635987184e-06,1,3,0.75
SELECT_AGG_v2,4.584361477100174e-07,0,4,0.75
SELECT_AGG_v2,0.7180246114730835,0,1,0.75
SELECT_AGG_v2,0.2819719612598419,1,2,0.75
SELECT_AGG_v2,3.2382406516262538e-06,1,3,0.75
SELECT_AGG_v2,2.0900985475691422e-07,0,4,0.75
ORDER_LIMIT,0.7487343549728394,1,5,0.75
GROUP_COL,0.5694745779037476,0,1,0.75
GROUP_COL,0.4302688539028168,0,2,0.75
GROUP_COL,0.00015044691099319607,0,3,0.75
GROUP_COL,7.93720901128836e-05,0,4,0.75
ORDER_AGG_v2,0.5002655982971191,0,5,0.75
ORDER_AGG_v2,0.3447830080986023,0,6,0.75
ORDER_AGG_v2,0.05595513805747031,0,7,0.75
ORDER_AGG_v2,0.05444614961743355,1,8,0.75
SELECT_AGG_v2,0.46817830204963684,0,1,0.75
SELECT_AGG_v2,0.31142252683639526,0,2,0.75
SELECT_AGG_v2,0.10562576353549956,1,3,0.75
SELECT_AGG_v2,0.08341235667467117,0,4,0.75
GROUP_COL,0.6725434064865112,0,5,0.75
GROUP_COL,0.20525895059108734,0,6,0.75
GROUP_COL,0.11473865061998367,0,7,0.75
GROUP_COL,0.0038241399452090263,0,8,0.75
SELECT_AGG_v2,0.6480781435966492,0,1,0.75
SELECT_AGG_v2,0.17555099725723267,0,2,0.75
SELECT_AGG_v2,0.172504261136055,1,3,0.75
SELECT_AGG_v2,0.20857817692309047,0,4,0.75
SELECT_AGG_v2,0.5024794936180115,1,1,0.75
WHERE_COL,0.4160648584365845,0,2,0.75
WHERE_COL,0.3022986948490143,0,3,0.75
WHERE_COL,0.2150203287601471,0,4,0.75
WHERE_COL,0.04160432144999504,0,5,0.75
WHERE_COL,0.7308359146118164,0,1,0.75
WHERE_COL,0.13805164396762848,0,2,0.75
WHERE_COL,0.07138866931200027,0,3,0.75
WHERE_COL,0.043452970683574677,0,4,0.75
SELECT_AGG_v2,0.6695362329483032,1,1,0.75
SELECT_AGG_v2,0.6984661817550659,1,2,0.75
SELECT_AGG_v2,0.49483078718185425,1,1,0.75
GROUP_COL,0.5628867745399475,0,2,0.75
GROUP_COL,0.43342065811157227,1,3,0.75
GROUP_COL,0.0026172720827162266,0,4,0.75
GROUP_COL,0.0010576732456684113,0,5,0.75
SELECT_AGG_v2,0.47297245264053345,1,1,0.75
ORDER_DESC_ASC,0.7295128703117371,0,2,0.75
ORDER_AGG_v2,0.6012274622917175,1,1,0.75
WHERE_COL,0.3786649703979492,0,1,0.75
WHERE_COL,0.24517010152339935,1,2,0.75
WHERE_COL,0.1497182697057724,0,3,0.75
WHERE_COL,0.12282383441925049,0,4,0.75
SELECT_AGG_v2,0.38844916224479675,0,1,0.75
SELECT_AGG_v2,0.21037818491458893,1,2,0.75
SELECT_AGG_v2,0.11437714844942096,0,3,0.75
SELECT_AGG_v2,0.08835152536630629,0,4,0.75
SELECT_AGG_v2,0.4606078267097473,1,1,0.75
ORDER_DESC_ASC,0.5786417722702026,0,1,0.75
WHERE_OP,0.5539336800575256,0,1,0.75
WHERE_OP,0.44374579191207886,1,2,0.75
WHERE_OP,0.03986824227463512,0,3,0.75
WHERE_OP,0.00012369133764877915,0,4,0.75
GROUP_COL,0.5652435421943665,0,1,0.75
GROUP_COL,0.4287729859352112,0,2,0.75
GROUP_COL,0.005852650385349989,0,3,0.75
GROUP_COL,0.00010768028005259112,0,4,0.75
WHERE_COL,0.7467142343521118,0,1,0.75
WHERE_COL,0.07301205396652222,0,2,0.75
WHERE_COL,0.07257965207099915,0,3,0.75
WHERE_COL,0.05629540607333183,0,4,0.75
SELECT_AGG_v2,0.4035153388977051,0,1,0.75
SELECT_AGG_v2,0.31380224227905273,0,2,0.75
SELECT_AGG_v2,0.14903509616851807,0,3,0.75
SELECT_AGG_v2,0.13327351212501526,1,4,0.75
SELECT_AGG_v2,0.6455354690551758,0,1,0.75
SELECT_AGG_v2,0.31060984730720514,1,2,0.75
SELECT_AGG_v2,0.036085136234760284,0,3,0.75
SELECT_AGG_v2,0.005202961154282092,0,4,0.75
WHERE_OP,0.5188963413238525,1,1,0.75
SELECT_AGG_v2,0.5995177626609802,0,1,0.75
SELECT_AGG_v2,0.4003480076789856,1,2,0.75
SELECT_AGG_v2,4.615026409737763e-05,0,3,0.75
SELECT_AGG_v2,2.014151323237455e-05,0,4,0.75
GROUP_COL,0.619129478931427,0,5,0.75
GROUP_COL,0.19305920600891113,1,6,0.75
GROUP_COL,0.1689760684967041,0,7,0.75
GROUP_COL,0.011386479251086712,0,8,0.75
SELECT_AGG_v2,0.6381074786186218,1,1,0.75
SELECT_AGG_v2,0.7009788155555725,1,1,0.75
WHERE_COL,0.6764525175094604,1,2,0.75
WHERE_COL,0.669561505317688,0,1,0.75
WHERE_COL,0.27976447343826294,1,2,0.75
WHERE_COL,0.050647083669900894,0,3,0.75
WHERE_COL,2.3298789528780617e-05,0,4,0.75
WHERE_COL,0.6269484758377075,0,1,0.75
WHERE_COL,0.2685062885284424,0,2,0.75
WHERE_COL,0.058868926018476486,0,3,0.75
WHERE_COL,0.04434384033083916,1,4,0.75
WHERE_COL,0.5216995477676392,0,1,0.75
WHERE_COL,0.24364927411079407,1,2,0.75
WHERE_COL,0.1432155817747116,0,3,0.75
WHERE_COL,0.08994953334331512,0,4,0.75
ORDER_AGG_v2,0.6471773982048035,0,1,0.75
ORDER_AGG_v2,0.1949088275432587,0,2,0.75
ORDER_AGG_v2,0.43761841084707714,1,3,0.75
ORDER_AGG_v2,0.03353320062160492,0,4,0.75
SELECT_AGG_v2,0.5227497220039368,0,1,0.75
SELECT_AGG_v2,0.32897424697875977,0,2,0.75
SELECT_AGG_v2,0.1482534408569336,1,3,0.75
SELECT_AGG_v2,1.628618156246375e-05,0,4,0.75
WHERE_COL,0.5002312660217285,0,1,0.75
WHERE_COL,0.14916716516017914,0,2,0.75
WHERE_COL,0.12770265340805054,0,3,0.75
WHERE_COL,0.06341007351875305,0,4,0.75
SELECT_AGG_v2,0.6457944512367249,0,1,0.75
SELECT_AGG_v2,0.34625154733657837,1,2,0.75
SELECT_AGG_v2,0.007823231630027292,0,3,0.75
SELECT_AGG_v2,0.00012981613690499216,0,4,0.75
SELECT_AGG_v2,0.7306206822395325,1,1,0.75
SELECT_AGG_v2,0.6022388339042664,1,1,0.75
SELECT_AGG_v2,0.7129653692245483,1,1,0.75
WHERE_COL,0.5814858675003052,0,2,0.75
WHERE_COL,0.410749614238739,0,3,0.75
WHERE_COL,0.005880535580217838,0,4,0.75
WHERE_COL,0.0007502131047658622,0,5,0.75
SELECT_AGG_v2,0.6609617471694946,1,1,0.75
WHERE_COL,0.4219313859939575,0,1,0.75
WHERE_COL,0.32441988587379456,0,2,0.75
WHERE_COL,0.2272106558084488,0,3,0.75
WHERE_COL,0.015929553657770157,0,4,0.75
WHERE_OP,0.46110790967941284,0,1,0.75
WHERE_OP,0.38025861978530884,0,2,0.75
WHERE_OP,0.3805119399935359,0,3,0.75
WHERE_OP,0.003145199501886964,0,4,0.75
WHERE_COL,0.6588577032089233,0,1,0.75
WHERE_COL,0.16718007624149323,0,2,0.75
WHERE_COL,0.0807720199227333,0,3,0.75
WHERE_COL,0.04011491313576698,0,4,0.75
WHERE_COL,0.7491285800933838,0,1,0.75
WHERE_COL,0.2508457601070404,0,2,0.75
WHERE_COL,1.4985099369368982e-05,0,3,0.75
WHERE_COL,1.0226436643279158e-05,0,4,0.75
WHERE_COL,0.3970571458339691,0,1,0.75
WHERE_COL,0.3423173129558563,1,2,0.75
WHERE_COL,0.2600167691707611,0,3,0.75
WHERE_COL,0.00037713354686275125,0,4,0.75
WHERE_COL,0.4694872796535492,0,1,0.75
WHERE_COL,0.39001452922821045,0,2,0.75
WHERE_COL,0.13998180627822876,0,3,0.75
WHERE_COL,0.00018101665773428977,0,4,0.75
SELECT_AGG_v2,0.3821359872817993,0,5,0.75
SELECT_AGG_v2,0.33805298805236816,0,6,0.75
SELECT_AGG_v2,0.1480211317539215,0,7,0.75
SELECT_AGG_v2,0.03656317666172981,0,8,0.75
SELECT_AGG_v2,0.5063170194625854,1,1,0.75
WHERE_COL,0.6582496762275696,0,1,0.75
WHERE_COL,0.05895545333623886,1,2,0.75
WHERE_COL,4.773783075506799e-07,0,3,0.75
WHERE_COL,4.2496097307775926e-07,0,4,0.75
WHERE_COL,0.7272149920463562,0,1,0.75
WHERE_COL,0.0013767547206953168,0,2,0.75
WHERE_COL,2.7549208425625693e-07,0,3,0.75
WHERE_COL,1.3462774006711697e-07,1,4,0.75
SELECT_AGG_v2,0.6867271661758423,1,1,0.75
SELECT_AGG_v2,0.5816521048545837,1,1,0.75
WHERE_ROOT_TERM,0.5132657289505005,1,2,0.75
WHERE_OP,0.7301023006439209,1,1,0.75
SELECT_AGG_v2,0.7395103891118636,1,1,0.75
SELECT_AGG_v2,0.6928160786628723,0,1,0.75
SELECT_AGG_v2,0.5807854742028025,0,2,0.75
SELECT_AGG_v2,0.07614485919475554,1,3,0.75
SELECT_AGG_v2,0.469199189310716,0,4,0.75
ORDER_AGG_v2,0.7262613773345947,0,5,0.75
ORDER_AGG_v2,0.27272385358810425,1,6,0.75
ORDER_AGG_v2,0.0010133214527741077,0,7,0.75
ORDER_AGG_v2,1.4428134136323923e-06,0,8,0.75
SELECT_AGG_v2,0.4421311318874359,0,1,0.75
SELECT_AGG_v2,0.30269655585289,0,2,0.75
SELECT_AGG_v2,0.11072807013988493,1,3,0.75
SELECT_AGG_v2,0.5131966137508762,0,4,0.75
ORDER_AGG_v2,0.6905970573425293,0,5,0.75
ORDER_AGG_v2,0.3080857098102569,1,6,0.75
ORDER_AGG_v2,0.0013138997601345186,0,7,0.75
ORDER_AGG_v2,3.3196486128872468e-06,0,8,0.75
SELECT_AGG_v2,0.7359588146209717,1,1,0.75
SELECT_AGG_v2,0.652759850025177,1,1,0.75
WHERE_ROOT_TERM,0.7351049184799194,0,2,0.75
WHERE_OP,0.6605846881866455,0,3,0.75
WHERE_OP,0.3363206386566162,0,4,0.75
WHERE_OP,0.0015483066672459245,0,5,0.75
WHERE_OP,0.0005477695376612246,0,6,0.75
SELECT_AGG_v2,0.5399964451789856,0,1,0.75
SELECT_AGG_v2,0.44633930921554565,1,2,0.75
SELECT_AGG_v2,0.013388627208769323,0,3,0.75
